227829653	615725..616012	+	Sulfolobus_islandicus_L_S_2_15_uid58871	NC_012589	cas2	Makarova2015
227829656	628364..629236	+	Sulfolobus_islandicus_L_S_2_15_uid58871	NC_012589	cas1	Makarova2015
227829657	629353..629622	+	Sulfolobus_islandicus_L_S_2_15_uid58871	NC_012589	cas2	Makarova2015
227829661	639246..639677	+	Sulfolobus_islandicus_L_S_2_15_uid58871	NC_012589	csa5	Makarova2015
227829662	639674..640639	+	Sulfolobus_islandicus_L_S_2_15_uid58871	NC_012589	cas7	Makarova2015
227829663	640655..641377	+	Sulfolobus_islandicus_L_S_2_15_uid58871	NC_012589	cas5	Makarova2015
227829664	641361..642866	+	Sulfolobus_islandicus_L_S_2_15_uid58871	NC_012589	cas3	Makarova2015
227829665	642863..643582	+	Sulfolobus_islandicus_L_S_2_15_uid58871	NC_012589	cas3HD	Makarova2015
227829666	643563..644600	+	Sulfolobus_islandicus_L_S_2_15_uid58871	NC_012589	cas8a1	Makarova2015
227829667	644600..645496	+	Sulfolobus_islandicus_L_S_2_15_uid58871	NC_012589	cas6	Makarova2015
227827176	811903..812391	+	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	csa5	Makarova2015
227827177	812393..813328	+	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	cas7	Makarova2015
227827178	813329..814120	+	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	cas5	Makarova2015
227827179	814105..815076	+	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	cas8a7	Makarova2015
227827180	815073..816719	+	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	cas3	Makarova2015
227827181	816716..817360	+	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	cas3HD	Makarova2015
227827182	817401..817700	-	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	cas2	Makarova2015
227827183	817708..818733	-	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	cas1	Makarova2015
227827184	818813..819598	+	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	cas6	Makarova2015
227827190	831298..832056	-	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	csm3	Makarova2015
227827192	832972..833589	-	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	csm3	Makarova2015
227827194	836252..837070	-	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	csm3,csm3	Makarova2015
227827195	837042..837878	-	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	csm3	Makarova2015
227827196	837871..838617	-	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	csm3	Makarova2015
227827197	838620..839051	-	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	csm2	Makarova2015
227827198	839014..839631	-	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	Resistance	Makarova2015
227827199	839619..840338	-	Sulfolobus_islandicus_M_14_25_uid58849	NC_012588	cas6	Makarova2015
229584397	897221..897709	+	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	csa5	Makarova2015
229584398	897711..898646	+	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	cas7	Makarova2015
229584399	898647..899438	+	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	cas5	Makarova2015
229584400	899423..900394	+	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	cas8a7	Makarova2015
229584401	900391..902037	+	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	cas3	Makarova2015
229584402	902034..902678	+	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	cas3HD	Makarova2015
229584403	902719..903018	-	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	cas2	Makarova2015
229584404	903026..904051	-	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	cas1	Makarova2015
229584405	904131..904916	+	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	cas6	Makarova2015
229584410	917478..918236	-	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	csm3	Makarova2015
229584412	919152..919769	-	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	csm3	Makarova2015
229584414	922432..923250	-	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	csm3,csm3	Makarova2015
229584415	923222..924058	-	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	csm3	Makarova2015
229584416	924051..924797	-	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	csm3	Makarova2015
229584417	924800..925231	-	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	csm2	Makarova2015
229584418	925194..925811	-	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	Resistance	Makarova2015
229584419	925799..926518	-	Sulfolobus_islandicus_M_16_27_uid58851	NC_012632	cas6	Makarova2015
229578554	687234..687785	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cmr7	Makarova2015
229578555	687801..688661	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cmr4	Makarova2015
229578556	688651..689115	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cmr5	Makarova2015
229578557	689116..690531	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cmr1	Makarova2015
229578558	690533..691384	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cmr6	Makarova2015
229578559	691381..694572	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cas10	Makarova2015
229578560	694572..695573	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cmr3	Makarova2015
229578567	702303..702587	-	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cas2	Makarova2015
229578568	702620..703225	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	site-specific	Makarova2015
229578570	704620..705492	-	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cas1	Makarova2015
229578573	709882..710310	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	csa5	Makarova2015
229578574	710307..711272	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cas7	Makarova2015
229578575	711288..712010	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cas5	Makarova2015
229578576	711994..713499	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cas3	Makarova2015
229578577	713496..714215	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cas3HD	Makarova2015
229578578	714196..715233	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cas8a1	Makarova2015
229578579	715233..716129	+	Sulfolobus_islandicus_Y_G_57_14_uid58923	NC_012622	cas6	Makarova2015
15898261	1276502..1277293	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas6	Makarova2015
15898263	1277873..1278292	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	csm2	Makarova2015
15898264	1278289..1279041	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	csm3	Makarova2015
15898265	1279025..1279870	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	csm3	Makarova2015
15898266	1279842..1280669	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	csm3,csm3	Makarova2015
15898268	1282426..1283310	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas10	Makarova2015
15898269	1283307..1283927	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	csm3	Makarova2015
15898271	1284840..1285598	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	csm3	Makarova2015
15898272	1286107..1286691	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	aminopeptidases/acy	Makarova2015
15898275	1289656..1290519	-	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas6	Makarova2015
15898276	1290519..1291598	-	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas8a1	Makarova2015
15898277	1291579..1292313	-	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas3HD	Makarova2015
15898278	1292310..1293857	-	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas3	Makarova2015
15898279	1293799..1294521	-	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas5	Makarova2015
15898280	1294537..1295502	-	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas7	Makarova2015
15898281	1295499..1295951	-	Sulfolobus_solfataricus_P2_uid57721	NC_002754	csa5	Makarova2015
15898286	1303474..1304397	-	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas1	Makarova2015
15898781	1798337..1798930	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cmr7	Makarova2015
15898782	1798944..1799870	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cmr4	Makarova2015
15898783	1799863..1800333	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cmr5	Makarova2015
15898784	1800334..1801737	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cmr1	Makarova2015
15898785	1801739..1802593	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cmr6	Makarova2015
15898786	1802590..1805727	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas10	Makarova2015
15898787	1805724..1806668	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cmr3	Makarova2015
15898791	1815581..1815970	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	csa5	Makarova2015
15898792	1815967..1816932	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas7	Makarova2015
15898793	1816948..1817670	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas5	Makarova2015
15898794	1817612..1819159	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas3	Makarova2015
15898795	1819156..1819875	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas3HD	Makarova2015
15898796	1819856..1820893	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas8a1	Makarova2015
15898797	1820893..1821762	+	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas6	Makarova2015
15898798	1821974..1822300	-	Sulfolobus_solfataricus_P2_uid57721	NC_002754	cas7	Makarova2015
188996596	675839..676735	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	cmr1	Makarova2015
188996597	676750..678459	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	cas10	Makarova2015
188996598	678461..679471	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	cmr3	Makarova2015
188996599	679471..680247	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	cmr4	Makarova2015
188996600	680251..680664	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	cmr5	Makarova2015
188996601	680651..681484	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	cmr6	Makarova2015
188996605	683844..684602	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	cas6	Makarova2015
188996607	685074..686693	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	cas8b2	Makarova2015
188996608	686690..687604	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	cas7	Makarova2015
188996609	687629..688321	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	cas5	Makarova2015
188996610	688323..690512	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	cas3	Makarova2015
188996612	691035..692015	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	cas1	Makarova2015
188996613	692017..692283	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	cas2	Makarova2015
225848672	779366..780196	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cmr3	Makarova2015
225848673	780198..780617	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cmr5	Makarova2015
225848674	780598..781695	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cmr4	Makarova2015
225848675	781699..785370	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cas10	Makarova2015
225848676	785358..786440	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cmr6	Makarova2015
225848677	786433..786900	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cmr1	Makarova2015
225848678	786945..787457	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cmr1	Makarova2015
225848679	787450..788196	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cas6	Makarova2015
225848680	788988..789254	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cas2	Makarova2015
225848681	789257..789661	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cas1	Makarova2015
225848682	789615..789965	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cas1	Makarova2015
225848684	790621..792909	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cas3	Makarova2015
225848685	792918..793607	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cas5	Makarova2015
225848686	793609..794556	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cas7	Makarova2015
225848687	794543..796246	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	cas8b1	Makarova2015
114568019	2868618..2869559	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	cas6	Makarova2015
114568020	2869612..2869875	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	cas2	Makarova2015
114568021	2869888..2870880	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	cas1	Makarova2015
114568023	2871406..2873751	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	cas3	Makarova2015
114568024	2873741..2874436	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	cas5	Makarova2015
114568025	2874472..2875377	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	cas7b	Makarova2015
114568026	2875379..2875822	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	cas8b1	Makarova2015
114568027	2875819..2877258	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	cas8b1	Makarova2015
114568029	2878675..2880909	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	csm3	Makarova2015
114568031	2881489..2883003	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	csm3,csm3	Makarova2015
114568033	2885374..2886954	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	cas10	Makarova2015
297617510	1395923..1396699	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	cas6	Makarova2015
297617512	1396918..1397184	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	cas2	Makarova2015
297617513	1397190..1398200	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	cas1	Makarova2015
297617515	1398749..1401031	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	cas3	Makarova2015
297617516	1401065..1401793	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	cas5	Makarova2015
297617517	1401790..1402881	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	cas7	Makarova2015
297617518	1402897..1404660	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	cas8b2	Makarova2015
297617521	1407208..1408218	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	cmr6	Makarova2015
297617522	1408215..1408637	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	cmr5	Makarova2015
297617523	1408630..1409478	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	cmr4	Makarova2015
297617524	1409471..1410718	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	cmr3	Makarova2015
297617525	1410711..1412285	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	cas10	Makarova2015
297617526	1412287..1413549	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	cmr1	Makarova2015
375255995	2491036..2491836	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	cas6	Makarova2015
375255997	2492553..2493278	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	cas5	Makarova2015
375255998	2493271..2494812	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	cas8b4	Makarova2015
375255999	2494832..2495749	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	cas7b	Makarova2015
375256000	2495937..2498021	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	cas3	Makarova2015
375256004	2500481..2501923	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	cas10	Makarova2015
375256005	2501929..2502399	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	csm2	Makarova2015
375256006	2502409..2503047	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	csm3	Makarova2015
375256007	2503047..2504042	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	csm4	Makarova2015
375256008	2504055..2505209	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	csm5	Makarova2015
375256010	2506848..2507864	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	cas1	Makarova2015
375256011	2507864..2508127	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	cas2	Makarova2015
410668742	2464857..2465594	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	cas6	Makarova2015
410668743	2465608..2465871	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	cas2	Makarova2015
410668744	2465874..2466866	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	cas1	Makarova2015
410668746	2467374..2469641	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	cas3	Makarova2015
410668747	2469628..2470350	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	cas5	Makarova2015
410668748	2470357..2471274	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	cas7b	Makarova2015
410668749	2471274..2471699	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	cas8b1	Makarova2015
410668750	2471696..2473132	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	cas8b1	Makarova2015
410668752	2474554..2475300	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	cas6	Makarova2015
410668753	2475316..2475822	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	csm2	Makarova2015
410668754	2475850..2476947	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	csm3	Makarova2015
410668755	2476940..2477881	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	csm3	Makarova2015
410668756	2477832..2478653	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	csm3	Makarova2015
410668757	2478637..2479110	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	csm2	Makarova2015
410668759	2480286..2480867	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	csm3	Makarova2015
410668760	2480864..2483098	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	cas10	Makarova2015
304318002	2638028..2638291	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	cas2	Makarova2015
304318003	2638304..2639296	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	cas1	Makarova2015
304318010	2647585..2649951	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	cas3	Makarova2015
304318011	2649926..2650639	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	cas5	Makarova2015
304318012	2650715..2651626	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	cas7	Makarova2015
304318013	2651623..2653383	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	cas8b1	Makarova2015
304318014	2653399..2654139	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	cas6	Makarova2015
304318015	2654360..2654725	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	csm2	Makarova2015
304318016	2654739..2655593	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	csm3,csm3	Makarova2015
304318017	2655580..2656359	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	csm3	Makarova2015
304318018	2656352..2657101	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	csm3	Makarova2015
304318019	2657129..2657578	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	csm2	Makarova2015
304318021	2658700..2659251	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	csm3	Makarova2015
304318022	2659267..2661243	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	cas10	Makarova2015
433656209	2641083..2641346	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	cas2	Makarova2015
433656210	2641359..2642351	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	cas1	Makarova2015
433656214	2669160..2671523	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	cas3	Makarova2015
433656215	2671501..2672214	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	cas5	Makarova2015
433656216	2672290..2673201	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	cas7	Makarova2015
433656217	2673198..2674958	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	cas8b1	Makarova2015
433656218	2674974..2675714	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	cas6	Makarova2015
433656219	2675934..2676299	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	csm2	Makarova2015
433656220	2676313..2677167	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	csm3,csm3	Makarova2015
433656221	2677154..2677933	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	csm3	Makarova2015
433656222	2677926..2678675	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	csm3	Makarova2015
433656223	2678703..2679152	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	csm2	Makarova2015
433656225	2680274..2680825	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	csm3	Makarova2015
433656226	2680841..2682817	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	cas10	Makarova2015
333898073	2386381..2386644	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	cas2	Makarova2015
333898074	2386657..2387649	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	cas1	Makarova2015
333898077	2394325..2396688	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	cas3	Makarova2015
333898078	2396666..2397379	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	cas5	Makarova2015
333898079	2397444..2398355	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	cas7	Makarova2015
333898080	2398355..2400112	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	cas8b1	Makarova2015
333898081	2400127..2400867	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	cas6	Makarova2015
333898082	2401020..2401391	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	csm2	Makarova2015
333898083	2401405..2402259	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	csm3	Makarova2015
333898084	2402246..2403025	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	csm3	Makarova2015
333898085	2403018..2403767	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	csm3	Makarova2015
333898086	2403773..2404243	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	csm2	Makarova2015
333898088	2405365..2405916	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	csm3	Makarova2015
333898089	2405932..2407902	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	cas10	Makarova2015
72161980	1819567..1821351	+	Thermobifida_fusca_YX_uid57703	NC_007333	cas10	Makarova2015
72161981	1821348..1822496	+	Thermobifida_fusca_YX_uid57703	NC_007333	cmr3	Makarova2015
72161982	1822493..1823395	+	Thermobifida_fusca_YX_uid57703	NC_007333	cmr4	Makarova2015
72161983	1823388..1823867	+	Thermobifida_fusca_YX_uid57703	NC_007333	cmr5	Makarova2015
72161984	1823864..1824865	+	Thermobifida_fusca_YX_uid57703	NC_007333	cmr6	Makarova2015
72161985	1825225..1826460	+	Thermobifida_fusca_YX_uid57703	NC_007333	cmr1	Makarova2015
72161989	1829376..1830374	-	Thermobifida_fusca_YX_uid57703	NC_007333	cas1	Makarova2015
72161990	1830367..1831065	-	Thermobifida_fusca_YX_uid57703	NC_007333	cas6e	Makarova2015
72161991	1831062..1831826	-	Thermobifida_fusca_YX_uid57703	NC_007333	cas5	Makarova2015
72161992	1831823..1832944	-	Thermobifida_fusca_YX_uid57703	NC_007333	cas7	Makarova2015
72161993	1832941..1833675	-	Thermobifida_fusca_YX_uid57703	NC_007333	cse2	Makarova2015
72161994	1833672..1835321	-	Thermobifida_fusca_YX_uid57703	NC_007333	cas8e	Makarova2015
72161995	1835906..1838740	-	Thermobifida_fusca_YX_uid57703	NC_007333	cas3	Makarova2015
72161997	1839830..1840453	-	Thermobifida_fusca_YX_uid57703	NC_007333	cas6e	Makarova2015
72161998	1840500..1841237	-	Thermobifida_fusca_YX_uid57703	NC_007333	cas5	Makarova2015
72161999	1841234..1842427	-	Thermobifida_fusca_YX_uid57703	NC_007333	cas7	Makarova2015
72162000	1842424..1843068	-	Thermobifida_fusca_YX_uid57703	NC_007333	cse2	Makarova2015
72162001	1843065..1844732	-	Thermobifida_fusca_YX_uid57703	NC_007333	cas8e	Makarova2015
72162002	1844722..1847634	-	Thermobifida_fusca_YX_uid57703	NC_007333	cas3	Makarova2015
57640380	374589..374846	+	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	cas2	Makarova2015
57640382	375541..376314	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	cas6	Makarova2015
57640384	376953..377615	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	cas3HD	Makarova2015
57640385	377612..379213	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	cas3	Makarova2015
57640386	379183..380382	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	cas8a1	Makarova2015
57640387	380372..381115	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	cas5	Makarova2015
57640388	381117..382319	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	cas7	Makarova2015
57640389	382316..382681	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	csa5	Makarova2015
57640390	382856..383836	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	cas1	Makarova2015
57640395	386206..388428	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	cas3	Makarova2015
57640396	388425..389057	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	cas5	Makarova2015
57640397	389062..390138	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	cas7	Makarova2015
57640398	390135..391607	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	cas8b2	Makarova2015
